TF	Target
JUN	CAVIN3
ZBTB6	SNORD23
E2F4	VAT1
AHR	MIR4690
ATF6	NEO1
PBX1	DIO2
REL	TESPA1
E2F7	NR2F1
RFX1	CDHR3
CUX1	TOP1MT
TBP	REN
HNF4A	KLHL33
RFX1	DBNDD1
E2F5	GAPDH
NKX2-2	UBN1
ZEB2	CXADR
XBP1	NSD1
FOXF2	XPO7
XBP1	IFT122
SP1	LUZP1
NFKB1	MARK1
FOXA1	ERMARD
ATF1	UCP1
USF1	GAS5
REST	C1orf56
STAT1	CCDC78
RFX1	RHBG
CREB1	GSC
RELA	ANKFN1
TAL1	MAP3K14
E2F5	MIR196B
E2F3	IER5L
FOXO4	APCDD1L-DT
RFX1	CDK6
ESR1	LHX4
MEF2A	CELA3B
FOXJ2	SCN1A
REST	NPDC1
HNF1A	PPP4R3C
MEF2A	IGSF1
FOXL1	AHCYL2
STAT1	SSC5D
MXI1	TUBB3
MAX	CLCN4
HEY1	GATA4
E2F3	ZNF830
HSF2	MIR3185
NR3C1	TNXB
ATF1	CHD1
ZNF350	HMGA2
DDIT3	LIX1L
ESR2	CHAT
FOS	LGR6
FOSB	TRPV1
GABPA	GRK2
HOXA9	HOMER1
YY1	SLC2A11
MBD1	IGF2
MYC	MIR139
MIF	RSPH3
TFAP2A	PXMP2
POU3F2	NMNAT3
HBP1	DNMT1
ATM	TNFRSF10B
TBP	PTPRB
EBF1	TEC
ARNT	BMP6
CEBPA	MIDEAS
NFKB2	SNORA30
TFAP2A	SMAD2
CTCF	MIR4784
TBP	RAB2A
E2F2	USP44
XBP1	CEL
HLF	NREP
IRF9	ISG15
FOXO1	PLK2
GATA3	MATN1
FOXA1	CARD16
MAX	MIR365A
MYC	RPS18
ATF7	MDGA2
RUNX1	RELA
EIF4EBP2	HSPA1B
NR3C1	PCDHA12
FOXD3	ENKD1
SIRT2	NEDD4
POU3F2	ATP5MF
YY1	STK3
TP53	OGG1
SREBF2	SOCS2
AR	APOC3
IRF7	IFIT1B
ATF7	CUL5
TCF3	TRIM23
USF1	TIMM44
TFAP2A	TFAP2E
GATA1	PVALB
POU1F1	CGA
ZBTB6	ADAMTS17
CUX1	PCDH1
SP1	LUC7L2
KLF4	HDC
EGR1	GRIN1
NKX2-2	GSK3B
CEBPA	FOXG1
TP53	AHNAK
MXI1	POLR1B
ELK1	KCTD5
E2F4	NEK2
E2F4	RGMA
MAX	MYCBP2
ATF6	MIR219A1
FOXD1	LINC01913
FOS	SLC34A2
CEBPA	MIR4687
STAT6	SLC1A5
TFAP2A	CELF6
YY1	MIR3184
CREB1	ADRB1
DDX5	IGF2
EGR1	LYPLAL1
ATF4	MON2
SPI1	TEDC1
E2F4	TRA2B
NKX2-2	SAP25
STAT3	FBXL9P
POU3F1	PGLYRP2
SPI1	SYK
ATF7	MKLN1
FOXA1	FOXC1
EGR1	PRIMPOL
BHLHE40	CYB5RL
TFAP2A	ZNRD2-DT
TFAP2A	IGF2BP2
FOXC1	LMBR1L
ATF1	REEP4
ZBTB6	FAM171A1
EGR1	MYADM
SP1	CADM2
EGR3	MIR5703
FOS	CCNY
STAT3	MIR329-1
CREB1	LYSET
EGR1	GCLC
RORA	LINC01089
ATF5	AMER2
JUN	HTR3A
MEF2A	CD86
GATA6	VWF
KLF12	IGFALS
ATF7	TMEM86A
CREB1	RP1
VSX2	PIGV
PPARG	RIN1
PAX5	SNHG10
ARNT	HOTAIR
MEF2A	STAU2
EGR3	MYCBP2
MSX2	BGLAP
CREB3L2	CCND1
ETS1	IGHG3
ARNT	TMEM125
EGR1	ERBIN
STAT2	RYK
E2F7	ERH
TP53	DGKG
MYB	PROCA1
NFKB1	BIRC8
POU2F1	DST
STAT1	KRT17
ATF6	CDKL3
EGR1	FNTA
STAT3	LCMT2
SP1	SURF6
MYC	ABCB10
RARA	SLC10A2
JUND	ZNF532
YY1	BRPF3
EGR3	KCNC1
TFAP2C	LNX2
NR3C1	MIR136
NFYC	NR2F1
NFIC	FBXL19
ZBTB6	OTUD7B
STAT3	CAMTA1
E2F5	CD151
SREBF2	APOC2
RORA	ZDHHC21
POU1F1	GHR
CREBBP	NOS3
REST	FGF12
NFIC	PRDM12
ESR1	KRT37
JUN	LINC00842
E2F4	RABIF
MZF1	SIPA1
POU3F1	VSNL1
TAL1	MIR4701
CUX1	PPP1R3F
FOXO1	E2F3
ATF3	GPR153
PBX1	C6orf62
USF1	C2orf76
GATA1	AGGF1
AHR	NRGN
NKX2-2	HDAC8
USF1	WASH5P
NFE2L1	MIR4676
HOXA9	OR5D13
NKX2-2	MIR2682
TFAP2A	IL13
FOXO1	MIR18A
STAT3	GAST
E2F1	DUSP11
MEF2A	TOX2
VSX2	CRYBG2
ARNT	SHISA6
REST	TMEM253
EZH2	PCNA
KLF12	DAAM1
PBX1	CUL4A
TGIF1	SCRT1
SP1	KMT2B
USF1	FOXM1
YY1	SETD2
MYC	DNAJC25-GNG10
DDIT3	SNORD76
ESR1	OR51B5
CUX1	SAAL1
MYC	SMARCD1
HNF4A	MIR4648
RFX1	SENP3
SP1	C1GALT1
STAT6	MRPL34
ATF4	DDR2
POU5F1	RELT
SP1	EFCAB6
E2F4	TFAM
VSX2	NCALD
KLF12	CTNNB1
SREBF2	KRTAP2-2
EGR3	DOCK3
MEIS1	NKD1
EGR2	KCNA1
USF1	PRECSIT
RELA	FLT4
CUX1	EPPIN-WFDC6
NFE2L1	EPM2AIP1
POU3F1	KCNJ11
HMGA1	BRCA1
NR2F1	ADAMTS19
MAX	SEPSECS-AS1
SP1	GPN3
RREB1	ZNF608
EGR1	FAM8A1
PPARG	KLF4
NCOA2	BCL2
YY1	SESN1
ATF6	CLTB
NRF1	CAPNS1
SRF	GTF2IRD1P1
E2F3	TRA2B
E2F7	OTX2
SP1	CHST8
STAT1	WWP2
JUND	TMEM265
ATF5	PIP4K2B
YY1	PGBD4
SREBF2	DUSP23
SREBF1	RIT1
POU2F1	FUT9
TP53	LRRC8C
FOXC1	THSD7A
STAT5A	SNORD8
SREBF1	ZFYVE9
PPARG	POLD1
ZBTB6	MAPT
TFAP2A	MAL2
FOXD1	CRCT1
TFAP2A	LINC00862
TFAP4	MIR1287
POU3F3	KRT8P41
PBX1	SMC6
RFX1	GOLGA5
TAL1	C15orf62
REST	WNK1
REST	DDX39B
POU2F1	TTC23
FOXO4	GFI1B
PAX5	SP5
MYC	RABAC1
EGR1	PABPC1L
MYCN	MCM8
TFAP2A	ECM1
NFKB1	SCCPDH
HLF	DNAJB12
PAX5	VEZF1
RREB1	SP7
DDIT3	SNORA48
ESR1	MIR1226
FOXD1	CFAP126
CREB1	SH3PXD2A
ARNT	SUSD4
HSF1	CEMIP
EGR3	CAMTA1
ATF7	MIR202
E2F3	CES4A
XBP1	KIAA1671
GATA2	NFX1
ELK1	RALA
PAX5	SHBG
USF1	AFG2B
MTA2	CDH1
MZF1	KCNH2
IRF7	MIR425
PPARG	CLSPN
SPI1	ZNF182
JUNB	ESR2
PAX5	CSF1R
GATA1	PKHD1L1
FOXD1	RARA
TEAD3	SNAI2
NCOA2	KRT13
MEIS1	LRRC41
SREBF2	RPL36AL
POU3F2	NR2C1
LMO2	MYO7A
FOSL1	SLC4A1
LIMD1	HIF1A
POU2F1	AMOT
TFAP4	PURA
E2F2	OTUD7B
MYC	CLEC16A
HLF	FAM171A2
NFYC	NDUFB11
E2F7	OVOL2
ATF4	GATA3
MYC	SIVA1
CTCF	FAM240A
REST	NPPB
REST	GLS2
ZNF384	TAF15
YY1	BABAM2
SPI1	PPM1D
RORA	NETO1
PBX1	OTP
E2F4	ILF3-DT
NFIL3	MORN1
ARID5B	PRIMA1
MLLT3	BAX
USF2	INS
ATF6B	POMC
RFX1	SPNS2
MAX	TNS2
YY1	CAMLG
PAX6	PAPOLA
MEIS1	TFB1M
RELA	MMP12
STAT1	AAR2
RXRA	ZNF670-ZNF695
E2F2	SCARNA11
FOXF2	ARRDC3-AS1
HEY2	CDKN1A
POU2F1	SLC10A5
E2F2	CCDC121
CREB3L3	VEGFA
ZIC2	SNORA48
MEF2D	KLF2
E2F3	ERH
ATF2	XKR6
BACH1	STOML2
MYC	GSTO1
SRF	MIR143
TOPORS	NR5A1
ATF5	TH
MEF2A	TIMM21
POU2F1	H2AC25
CTCF	GRIK2
POU2F2	MYORG
EGR1	ZC3H7A
MZF1	HBP1
SREBF1	ATP6V1F
E2F3	SLC30A1
TBP	KRTAP10-7
SREBF1	HOXB-AS3
FOXD3	BMX
EGR1	NUDT15
ATF2	SIK2
TFAP2A	ADAM10
REL	SPIB
RREB1	ZIC4
EGR1	ENTPD6
CUX1	CBX3
GABPA	RPSA2
CTCF	BPIFA1
E2F5	PXMP2
SOX9	PCDHB17P
SRF	PPM1A
HDAC9	CFLAR
USF1	STK17B
AR	FABP3
ATF5	SHC3
JUNB	SMCR5
PAX5	THRAP3
CUX1	ADK
NFE2L2	GSTM1
ATF6B	VEGFA
BACH1	RGS8
ZIC2	AGRN
RELA	KY
NFATC4	TRPC6
RFX1	LRIG1
ARNT	CERS1
LHX3	NUP153
MXI1	THY1
PPARG	VLDLR
EGR1	CAV1
EGR1	LSM14B
PAX6	CEP95
BPTF	AUP1
POU3F2	GFY
TFAP2C	USP42
EGR1	DCAF6
EGR1	CASP3
ZIC2	NR2F2
MAX	PSG6
WWTR1	GLI2
POU2F2	CCN1
MYC	SHLD2
EGR1	SNRPA1
REST	ZNF74
USF1	C1orf216
RFX1	ZC2HC1C
SP1	PITPNM1
MYC	GMNN
MZF1	PIK3R3
NFYB	MIR4508
DDIT3	PLCB3
EGR1	RPUSD4
PRKAA1	SPHK1
DDIT3	POU6F1
NFYC	GBF1
BPTF	IKZF5
RFX1	SNORD91B
EBF1	PTPA
POU3F2	NR6A1
CREB5	TG
ZBTB6	INHBE
RXRB	ACOX2
CUX1	TSC22D1-AS1
MZF1	GFRA1
LMO2	TNFAIP8
CUX1	APBB2
XBP1	SNORA78
GATA1	CENPBD2P
SREBF1	PPP1R10
ATF4	TAF2
DDIT3	RCN2
CEBPA	CERS6
NFKB2	CCL22
SP1	RSF1
POU3F2	SHC3
SREBF1	PTCH1
TOPORS	FGF5
TGIF1	RPS25
RELA	CT62
MYC	VCL
STAT4	ANKRD39
NFE2	XAB2
TP53	KCNH4
FOS	TAF4
GATA1	ZNF536
ATF7	ZFY
TFAP2C	PJA2
SRF	ARPP21
GABPA	OR2T33
TCF4	MGAT5B
NR4A1	MMP2
PAX5	RTRAF
NFE2L1	OR2F1
NFKB1	IL27RA
VSX2	CCSER1
ATF1	CITED4
TFAP2A	MIR30A
SP1	HOXA4
ONECUT2	MITF
PPARG	LRRC73
NFIC	AMELX
FOXC1	SPRY3
ATF6	TM9SF3
YY1	ZNF577
HSF1	ITSN2
E2F4	STX5
PPARG	MSL2
PAX2	ANGPTL8
SP1	CRCP
HNF1A	ELP5
STAT3	MMP2
SREBF2	ABCA1
TCF3	CAVIN2
ATF4	TMEM256-PLSCR3
PARP1	SMARCB1
ELK1	SLC35A4
MZF1	NRIP1
RARA	AR
NFYB	OS9
REST	STAC3
NFKB1	FBXL15
USF1	MED31
MYB	SLC35F1
IRF7	GCC2
MXI1	DNAJB12
E2F3	AMPD2
NFE2	IFNG
USF1	HOXD10
SP1	APOB
REST	P2RX5
STAT2	NBEA
PPARG	DCLRE1A
MYB	SNRPG
USF1	MAFA
E2F4	GATA3-AS1
USF1	ARMCX2
ATF6	TCEAL7
LHX3	IL1RAPL1
TP53	PPFIBP2
TP53	PRKACB
MYC	RRS1-DT
PPARG	FOXP2
STAT3	IL18BP
MXI1	CTF1
NFYB	GCDH
NFIL3	DPF3
GATA2	SNORD10
USF1	CLEC18C
ARNT	MIR142
AHR	FAAH
ATF4	IRAG1-AS1
E2F4	EHBP1-AS1
IRF7	TMEM256
BACH1	KIAA0319L
JUNB	CIP2A
ATF2	FLJ12825
GATA1	PDZRN4
MXI1	LINGO3
PAX6	CDC26
RFX1	USP31
EZH2	CCND1
AHR	GDF6
MXI1	CRTC2
NR2F1	FXYD1
ALX1	SPTA1
STAT1	VASN
XBP1	HNRNPF
LMO2	UQCC5
NFKB1	BMF
ESR1	PSG1
USF1	ARL6IP4
NR2F1	SNORA41
STAT2	POLD3
ATF6	KCNF1
MXI1	SH3GL1
TFAP4	SLC25A35
MZF1	NFRKB
RFX1	P2RX6
FOXC1	SPATA13-AS1
STAT5A	CHEK2
NKX3-1	HOXA3
EGR3	GPC5
POU3F2	UNC13D
EGR2	MIR106A
FOXO3B	MIR323B
STAT5B	SGPP1
NFKB1	MIR100
SP1	LCMT1
NKX2-2	MIR4453
STAT1	OPCML
SP1	STRADA
SP1	CCDC116
JUNB	ASB9
RFX1	KCNJ3
E2F2	NSFP1
E2F5	TMEM256-PLSCR3
NFIL3	SLAMF1
TFAP4	DERL2
MYC	UBA52
HNF1A	MIR5580
NFYB	BAHD1
PBX1	MID1
ELK1	ZSCAN29
ATF6	NPTX1
MAML2	HES6
E2F7	MIR1247
BACH2	ZNF48
HOXA9	SLC4A4
E2F5	NPAS3
MYC	ANXA2R-OT1
TBP	OGFRL1
TOPORS	MIR4312
E2F1	NDRG4
MYC	AFG3L2
ATF4	PJA2
MEF2A	ANAPC1
JUNB	CAPN12
FOXC1	BGLAP
TFAP2C	COPS5
PAX5	NCOA6
KLF12	ATP6V0B
TFCP2	A2M
SP1	CDH2
FOXD1	JAML
ATF4	WNT2
MYB	LINC00964
HDAC4	BORCS8-MEF2B
RFX1	ZNF574
AHR	ALX1
ZBTB6	CNNM1
MAX	MELTF-AS1
ATF2	TMEM147
EGR1	SIRT3
GABPA	CHST2
SPI1	CWC22
EP300	ORC6
E2F1	NECTIN3-AS1
JUND	PATJ
EBF1	CD38
CTCF	CIMAP1A
STAT5B	ZNF579
SP1	LNROP
FOXO4	IFT122
STAT3	COX5B
NR3C1	SNORD36C
POU2F1	SLC12A2
YY1	KHDRBS1
NCOA3	KRT19
YY1	CIMAP1D
SP3	SCTR
GABPA	SRPRA
MXI1	CNST
POU2F1	WNT2B
SP1	COX7A1
STAT4	RANBP1
HNF1A	PCDHGB3
MAX	ARHGAP45
USF1	HOXC13-AS
SPI1	MIR4536-1
ETV4	LOX
TBP	ACOD1
YY1	SGCE
MAPK14	RORA
E2F3	ETS1
ARNT	AMMECR1L
RELA	TRAF6
ARNT	DNAJB3
TOPORS	CCKBR
E2F3	CHST14
ZBTB6	MEIS1-AS3
NFIL3	NAPB
SREBF2	PPM1H
GATA2	FCGR2C
SRF	LBX1-AS1
SRY	PAPSS2
SP3	VEGFA
TFAP2C	RPS10-NUDT3
MYC	SAMD8
ZIC2	PRKAG1
YY1	SMPD4
VSX2	ETV6
FOXI1	NR4A3
ATF1	CEP295NL
EBF1	ZFAND5
TFAP2A	METTL26
ARNT	HSPB9
E2F4	ZACN
POU5F1	ALK
TFAP2A	ICA1L
TP53	XIAP
ATF1	TBC1D10A
HNF1A	DMD
TP73	VEGFA
EGR3	KDM5B
HLF	PDAP1
EGR1	ARPP21
FOXD3	DEPDC7
POU2F2	PPP1R15B
ATF2	PPP6C
STAT3	MIRLET7A3
XBP1	RASAL3
SP1	SHBG
SRY	TBX15
FOXO3B	MIR4268
MAX	TRNP1
POU3F2	OR10A3
NFE2L1	VSIR
E2F4	SP3
ATF4	VEGFD
KLF8	MMP9
JUNB	BRAF
GATA1	LRRC8C-DT
SPI1	MIR3960
USF1	C21orf91
MYC	EEF1AKMT3
E2F3	SNORA48
RELA	HMOX1
FOXD1	CELF2
POU3F2	TRHDE
RORA	FAM91A1
MYC	C1GALT1
RELA	EDN2
SP1	CYP20A1
MXI1	GTPBP3
AHR	SNORD117
RORA	LFNG
MYC	PTGES
ATF4	PAK1
CREB3L2	NCEH1
MYC	HOXA4
GATA2	PKLR
MZF1	LCOR
REST	PSMA1
VSX2	UNC5C
MYC	SCFD2
GATA1	FLG
REST	MBOAT2
HSF1	PCDHGB6
ATF5	WNT10A
NFATC3	IFNB1
YY1	ZNF692
RXRA	GK2
TBP	LINC00558
LMX1B	COL4A4
FOXO3	PLK3
VSX2	MAB21L1
AHR	FHDC1
FOS	IFNB1
FOXI1	PRDM1
CUX1	MIR939
FOSB	PSMC2
FOSB	SLC35E4
SP1	MYADM
BPTF	SNORA53
HNF1A	P2RX5-TAX1BP3
ARNT	TINAGL1
POU3F2	MIR216A
E2F2	SPSB1
STAT2	GRIK5
POU3F1	TOR4A
TFAP2A	CD79A
REST	KDM6B
ARNT	SLC6A18
MAX	PDZD7
CEBPA	MIR4642
BACH1	MIR485
E2F1	GALC
HLF	GRIK2
SRF	PODN
JUN	IQCN
ATF1	LINC00602
ELK1	COPA
CUX1	MIR3907
TFEB	TYR
SREBF2	ADAMTS15
USF1	WASHC2C
STAT2	NOL7
RELA	DEF6
REL	MARS2
POU3F2	MCTP2
POU5F1	ARHGAP21
CLOCK	TPO
BACH1	CNBP
POU2F1	CDC14A
BPTF	SLC9A3-OT1
FOXO3	PITPNM2-AS1
TFAP2A	ACACA
EGR1	ZNF185
RORA	DTNA
TFAP2C	EEF1AKMT1
E2F1	TAS1R2
EGR1	CELF4
SOX9	STAG3
SOX9	PLEKHG2
ARID5B	MIR1909
MXI1	ECE1
ZIC2	HSPB2
STAT2	PDE4D
MYC	RBBP4
RXRG	CYP4A22
RELB	LINC01366
TCF3	NEB
ATF4	KLF13
FOS	SLC4A1
NFIL3	ARPP21
EZH2	MST1
PBX1	OR2A42
WT1	VEGFB
E2F4	CALB2
NFYA	EDN3
NFIC	HS6ST3
FOSB	SOX9
STAT1	THPO
USF1	CNPY1
HSF1	ACSBG2
NFATC3	IFNG
RFX1	CFAP77
PBX1	TUT1
USF1	GTF2B
FOXD1	MSC
E2F6	ATAD1
STAT1	LRRC8A
CEBPA	SOX12
TFAP2C	CARD19
EGR3	MBD3
EGR1	PDGFA-DT
NFKB2	UCN2
E2F4	BROX
NFE2L2	GSTT2
ARNT	CNPY3
ATF5	CUL9
NKX3-1	UTP14C
FOXL1	SLITRK2
E2F2	RAB11FIP5
TFAP2C	DLST
CEBPA	MET
ARNT	MTRNR2L8
MYC	FANCF
HSF1	FUT4
POU2F2	IVL
FOS	ATXN7L1
FOXF2	ZNF366
BACH1	FGFRL1
MYC	MIR3136
MYC	PCDHA6
USF1	NOC2L
BACH1	SNORD94
STAT1	MIR25
USF1	IARS1
PPARG	GRHL3
MZF1	DMRTA2
ELK1	CARHSP1
YY1	PMS2P4
ARNT	PPIA
IRF7	LBX1-AS1
ATF5	COX4I1
FOXL1	TNRC6B
STAT3	FGG
REST	ARID3B
NFATC3	IL21
E2F2	SLC41A1
LMO2	CDK5RAP2
HNF1A	CXXC4
ARNT	ZNF496
FOXO3B	HEPACAM2
STAT1	AP5B1
TAL1	RNF4
MEF2A	ANO5
JUNB	WNT2B
CEBPA	GPR83
EGR3	BNC2
CTCF	PENK
CTCF	POU5F2
RXRA	LPL
USF1	ANKRD6
PAX5	EIF2AK1
CUX1	RPS6KA3
NR2F1	ETV2
MXI1	PTGR2
ELK1	FZD4
USF1	PTGER2
PAX5	KCNS2
NR2F2	PHLPP1
SREBF1	MRPL27
KLF12	RNF24
RREB1	MRPL14
FOXL1	PPP4R3C
FOXD1	CNNM2
MEF2A	DMRTA1
CTCF	LINC01792
CUX1	ETV6
BACH2	EIF1B-AS1
RREB1	DNMT3B
HOXA9	ZDHHC9
CEBPE	MPO
LMO2	PNPLA6
CEBPA	DEFA1
MAX	PTCH1
STAT2	SPIN4
NFE2	SNORD8
NR3C2	SCNN1B
PBX1	OR5M10
ATF2	TNS2
ATF6	TRIM66
STAT6	TMEM60
PPARG	SNORD79
FOXO4	CHN1
STAT5A	KIAA0753
NFE2	EPB41L1
STAT5A	ZNF235
TOPORS	TLCD3B
USF1	UBFD1
STAT3	EIF4E
MYC	SYDE2
JUNB	GPR108
MXI1	TTL
POU2F2	TK1
YY1	HOXB7
SREBF1	CRISPLD1
NR2F1	MIR3529
EGR1	JMJD8
FOXA1	TGFA
NOTCH4	HES5
MZF1	DYRK2
SRF	PANK4
POU2F1	HOXC12
JUNB	GDNF
MYB	TRIM29
E2F3	GALR2
FOXO3	MID1
MXI1	PFDN5
NFATC3	TRAPPC4
FOXD1	KLKB1
FOSB	TUBA4A
ATF2	FER1L4
YY1	EXOSC3
EGR1	CHAF1B
NKX6-1	CREB3L2
STAT6	MIR758
FOXO1	TFB2M
CEBPA	MIR3064
EGR1	TRIM27
TFAP2A	ABCB10
HNF1A	GPC3
GZF1	HOXA10
ATF7	FILIP1L
JUN	ENO4
MEF2A	FOLH1B
GABPA	MIR4444-1
ELK1	EPB41L4A
POU2F1	EVA1A
HLF	SLC4A4
ALX1	PHC2
MEF2A	MIR5584
TAL1	TSHZ3
ARNT	TBC1D30
E2F2	NECTIN1
NFIL3	NOS2
STAT1	RNF41
NR2F2	HSPE1-MOB4
SPI1	MIR4687
GABPA	ZNF582-DT
YY1	EPOP
SPI1	MYB
PAX2	HOTAIR
GATA2	RNU11
YY1	SUPT7L
TFAP2C	ABHD5
GATA1	FGF13
HNF4A	ETV2
BPTF	CLCF1
CUX1	DOK6
PPARG	CPNE1
NR2F2	NKAIN2
FOXF2	EN2
MZF1	TLE3
SOX9	COPG2
ESR1	TYMS
FOS	MILIP
RFX1	DNAJC7
ARNT	AP2B1
FOXO4	PHF12
MXI1	RPS2
MYC	ABHD16A
MXI1	LAMA5
PAX6	PLET1
GATA2	MRPL34
CTCF	COL22A1
MEIS1	TUSC2
ATF7	MED31
BPTF	HTRA4
POU2F2	PATZ1
LMO2	PHOX2B
POU5F1	LDB2
TFAP2C	CDH22
STAT1	GABPB1-IT1
MYC	PDPR
EGR1	LINC00667
SP1	RAP1GDS1
SP1	VDR
CEBPB	LECT2
CEBPA	B9D2
STAT5A	ZBTB22
E2F2	NECTIN3-AS1
PPARG	PTPRJ
NFIC	ATRAID
SPI1	TNNI2
CTCF	RTP1
STAT3	SDCBP2-AS1
FOXI1	RASL10B
E2F6	NSFP1
SREBF2	PRELID1
E2F6	HOTTIP
PAX5	HSPE1-MOB4
EGR1	RNF144A
YY1	RRP7BP
EGR3	OARD1
SRF	MIR5192
FOS	ERRFI1
DDIT3	TSC2
NFIL3	RAVER1
ARNT	SOCS2
SPI1	ATOSA
LEF1	DLL1
ATF1	MAST1
CEBPA	MMP12
POU3F2	PPFIA2
PAX2	MIR4640
STAT4	ADAMTS12
ELK1	GAR1
USF1	URAHP
FOXL1	FAM120AOS
ELK1	YPEL5
MYC	CCT5
STAT3	ORC4
ZIC2	PHKB
ATF5	YY1
SRF	MIR411
AHR	BRCA1
SREBF2	CCDC92
ALX1	LINC00332
SPI1	APPL2
TFAP2A	KANSL1
ATF7	LOX
POU3F3	H2BC21
YY1	LAMC3
TOPORS	BHLHE22-AS1
MYC	MCEE
MIF	GTF2I
APEX1	NFKB1
CEBPB	ATP1B4
E2F4	ECEL1
GATA3	TTC21B-AS1
SRF	HCG18
CREB1	TCEAL9
MYC	MRPL23
ZBTB6	USP3
KLF12	LIMK1
CUX1	GDF10
REST	LUC7L2
GABPA	INTS11
TFAP2A	LHCGR
NCOA2	KRT12
SPI1	KIF3B
MAML2	HES1
TFAP2A	C1orf53
CREB3L3	CYP17A1
MZF1	ALKBH5
CUX1	SYNJ2BP-COX16
MEF2A	MIR194-2
FOXF2	CHD3
ALX1	PSMA2
POU5F1	SASH1
FOXO3B	OMD
SREBF1	SHPK
RFX1	KLHL18
E2F1	ENAH
FOXD3	MIR1246
MXI1	CDK5RAP3
PAX5	CABIN1
FOXL1	SLC25A26
TFAP2A	MIR4500HG
DDIT3	MIR890
HNF1A	KCP
USF1	BEX3
ALX1	ZBTB20
CEBPA	MYL1
STAT1	TMEM169
MIF	TIMM8B
HMGA2	CDH1
TBP	LGI4
ARNT	ASPDH
FOXD3	CNTNAP4
CTCF	CIAO3
MAX	PCGF3-AS1
RREB1	UBA3
TWIST2	NF1
POU3F3	SMAD3
NFKB2	IKBKE
USF1	TEPSIN
NFIL3	ETV1
POU3F2	RILP
GATA1	HAO1
FOXO1	EVA1A
BACH2	SLC4A4
MYB	PSMD14
CUX1	KCND2
ATF7	COX8A
MXI1	SMG1P3
EGR2	SHROOM4
MYC	MIR4659B
MZF1	AQP1
BACH1	L3MBTL1
MYC	SLC30A7
STAT1	IL22RA1
RELA	TNFSF15
ARNT	MBTD1
EGR3	PURB
NFKB1	CFI
EGR1	PPIB
SREBF1	DNAJC7
MYC	STX2
AHR	TXNDC16
POU2F1	COX17
POU3F1	NOS1AP
ATF4	WNT11
MYC	NUP50
ZIC2	LRRTM1
RREB1	EIF4G2
RFX1	TXNDC17
E2F5	TRIP10
DDIT3	RASSF9
PIAS1	MUC1
PPARG	TBR1
E2F6	PPCS
POU2F1	MIR431
RORA	SOCS2
TFAP2C	MOCS2
HDAC1	CD44
STAT2	SEC13
TP53	PHLDA3
XBP1	ADK
ATF3	HHEX
ATF2	WDR81
NFKB2	TVP23A
SP1	IARS1
ZBTB6	SLC16A2
NFKB2	GPR158
XBP1	STYX
EGR2	RXRB
POU3F1	APPBP2
STAT2	MIR4281
FOXO1	TSHZ1
SP1	KCNC3
NFYB	LCLAT1
POU3F2	MIR154
STAT5B	CASR
E2F2	TAF11
MZF1	SETD2
RELA	MOGS
ATF7	DCAF6
POU3F3	SYNE2
STAT6	CXCL17
ETV4	SURF2
TFAP2A	MIR4801
BACH2	SPHK1
TFAP2A	EIF2B2
MEF2A	H4C1
PAX6	PPP1R9A
REST	TCEANC2
GLI2	TNFRSF10B
E2F4	PDE9A
JUN	OR52B2
NFATC3	IL17D
PAX5	CLMP
PAX5	KIF27
ETS1	TRB
LHX3	LNX1-AS2
RREB1	C3orf18
FOXJ2	ATXN7L1
ATF5	OSM
MAPK13	TNF
STAT1	MAP2K6
FOXL1	PAX7
CEBPA	CRNKL1
BACH2	SASH3
STAT5A	JAG2
SMAD4	NKX2-1
ATF2	SULT4A1
FOXO1	TOR1AIP2
CEBPA	VAT1L
USF1	H2AZ1-DT
STAT2	IRF2BP1
STAT5A	FOXK1
POU3F1	GFRA3
NCOA4	KLK3
FOXD1	MCTP2
NFE2	ATOH8
TFAP2C	CDCP2
YY1	SLX9
PPARG	RPS2
MYC	COL4A1
SRY	MED8
RXRA	GABRB2
ATF3	KAT14
TCF3	H3-3B
MAX	MIR451A
TP53	CACNB1
MEF2A	OR2A42
KLF12	DTD2
JUND	FGF16
EGR1	TRMT13
VSX2	GBX2
XBP1	DNTTIP1
SRF	FAM200B
TCF4	DEFA6
HNF1A	BRWD3
E2F1	CSAG1
TP53	TUBA4A
SP1	PPP3R1
STAT5A	TNF
SRF	NKX2-2
TBX2	CDKN2A
MYC	ECPAS
KLF12	CNTROB
MYC	NAGLU
MZF1	FAM53C
ARID5B	ACVR1B
NFX1	NOTCH1
REST	XKR7
STAT4	TMEM74B
NFKB2	ARL6IP5
ESR1	PMP22
E2F5	ETF1
EGR1	SERTAD1
USF1	H2BC12
ATF5	S1PR2
YY1	ACAT2
AHR	MAML3
CUX1	ALDH1A3
E2F5	CDCA7
E2F5	TASOR
PAX5	CHD5
EGR1	PGM2
POU2F1	KCNQ5-AS1
NR2F1	MIR4761
SRF	PRDM11
MEF2A	TRHR
MYC	OLA1
HNF1A	PAK4
EGR3	APOM
JUN	PAX6
HDAC4	KLF4
TFAP2C	SESTD1
SOX9	FBXL19-AS1
RREB1	SP1
ATF5	ENTPD4
ELK1	SNORD84
TOPORS	NDP
FOXI1	ZEB2-AS1
FOXO4	CHRM4
CUX1	CCNA2
CTCF	PALS2
RFX1	USP27X-DT
HNF1A	DAAM1
PPARG	FNDC10
TFAP2C	CACUL1
E2F5	PHYHIPL
E2F5	RAB11B
