"TCGA-BP-5004"	"TCGA-CZ-5459"	"TCGA-B4-5836"	"TCGA-CJ-6033"	"TCGA-AK-3465"	"TCGA-CJ-5689"	"TCGA-B0-5692"	"TCGA-BP-5169"	"TCGA-BP-5199"	"TCGA-B2-4098"	"TCGA-BP-5201"	"TCGA-MM-A84U"	"TCGA-B8-5545"	"TCGA-AK-3440"	"TCGA-CJ-5684"	"TCGA-A3-3308"	"TCGA-CW-5585"	"TCGA-B8-A54J"	"TCGA-CJ-6032"	"TCGA-CJ-4882"	"TCGA-DV-5567"	"TCGA-A3-3311"	"TCGA-A3-3347"	"TCGA-BP-5007"	"TCGA-B8-A7U6"	"TCGA-B0-5697"	"TCGA-A3-3363"	"TCGA-BP-4162"	"TCGA-A3-A8OX"	"TCGA-B0-4823"	"TCGA-CJ-4908"	"TCGA-B8-4151"	"TCGA-B0-5094"	"TCGA-CZ-5452"	"TCGA-A3-A8OV"	"TCGA-B0-5701"	"TCGA-B8-A54F"	"TCGA-BP-4977"	"TCGA-CJ-5682"	"TCGA-CJ-4634"	"TCGA-BP-5168"	"TCGA-A3-3365"	"TCGA-A3-3367"	"TCGA-BP-5001"	"TCGA-B0-5109"	"TCGA-A3-3323"	"TCGA-CZ-5454"	"TCGA-B0-5116"	"TCGA-DV-5573"	"TCGA-A3-3319"	"TCGA-A3-3349"	"TCGA-B8-5549"	"TCGA-CW-5591"	"TCGA-A3-3320"	"TCGA-CZ-5988"	"TCGA-B8-4143"	"TCGA-B0-4811"	"TCGA-CJ-4918"	"TCGA-A3-3383"	"TCGA-BP-5190"	"TCGA-A3-3374"	"TCGA-BP-4760"	"TCGA-BP-4994"	"TCGA-B0-4945"	"TCGA-BP-4971"	"TCGA-BP-4164"	"TCGA-BP-4988"	"TCGA-A3-3317"	"TCGA-B0-5098"	"TCGA-B0-5698"	"TCGA-AK-3444"	"TCGA-CW-6097"	"TCGA-B8-5546"	"TCGA-BP-5175"	"TCGA-A3-3385"	"TCGA-BP-5181"	"TCGA-B0-5075"	"TCGA-BP-4989"	"TCGA-B8-4619"	"TCGA-G6-A8L8"	"TCGA-BP-4770"	"TCGA-EU-5906"	"TCGA-CJ-4903"	"TCGA-CJ-4638"	"TCGA-CZ-5453"	"TCGA-B0-5095"	"TCGA-BP-5174"	"TCGA-BP-5177"	"TCGA-B8-4622"	"TCGA-DV-5569"	"TCGA-CJ-5679"	"TCGA-CJ-4905"	"TCGA-BP-4967"	"TCGA-AK-3458"	"TCGA-BP-5183"	"TCGA-B0-5113"	"TCGA-BP-4960"	"TCGA-B0-5699"	"TCGA-A3-3358"	"TCGA-B2-5635"	"TCGA-CJ-6031"	"TCGA-B0-5084"	"TCGA-BP-4964"	"TCGA-CZ-5470"	"TCGA-CW-5587"	"TCGA-B0-5709"	"TCGA-AK-3453"	"TCGA-A3-3322"	"TCGA-CZ-5465"	"TCGA-CJ-4640"	"TCGA-BP-4968"	"TCGA-BP-5176"	"TCGA-AK-3443"	"TCGA-B8-A8YJ"	"TCGA-CZ-4864"	"TCGA-CJ-4904"	"TCGA-CZ-5461"	"TCGA-B4-5844"	"TCGA-B0-5119"	"TCGA-CJ-4912"	"TCGA-BP-4962"	"TCGA-AK-3427"	"TCGA-BP-4982"	"TCGA-B4-5834"	"TCGA-B0-5096"	"TCGA-DV-5565"	"TCGA-BP-4995"	"TCGA-BP-4993"	"TCGA-EU-5904"	"TCGA-CJ-4920"	"TCGA-B0-4810"	"TCGA-BP-4963"	"TCGA-CJ-6028"	"TCGA-B2-4099"	"TCGA-BP-4961"	"TCGA-BP-4167"	"TCGA-AK-3429"	"TCGA-B0-4852"	"TCGA-A3-A6NI"	"TCGA-CW-6093"	"TCGA-B4-5377"	"TCGA-B2-3923"	"TCGA-B0-5402"	"TCGA-BP-5178"	"TCGA-CJ-4899"	"TCGA-B0-5120"	"TCGA-6D-AA2E"	"TCGA-CJ-4907"	"TCGA-BP-5180"	"TCGA-B0-4712"	"TCGA-T7-A92I"	"TCGA-B0-5121"	"TCGA-BP-5182"	"TCGA-AS-3778"	"TCGA-DV-5566"	"TCGA-B0-5106"	"TCGA-B0-5693"	"TCGA-CZ-5460"	"TCGA-AK-3436"	"TCGA-CW-6090"	"TCGA-A3-3326"	"TCGA-DV-A4VZ"	"TCGA-CZ-5985"	"TCGA-B0-5083"	"TCGA-CW-5589"	"TCGA-BP-5202"	"TCGA-CJ-4902"	"TCGA-BP-4795"	"TCGA-B0-5099"	"TCGA-CZ-5456"	"TCGA-B2-5633"	"TCGA-CJ-5676"	"TCGA-B8-A54E"	"TCGA-B2-3924"	"TCGA-B2-5636"	"TCGA-B8-A54H"	"TCGA-A3-3378"	"TCGA-B0-5100"	"TCGA-CZ-5457"	"TCGA-B4-5843"	"TCGA-B0-5104"	"TCGA-CW-5580"	"TCGA-BP-5006"	"TCGA-B0-5110"	"TCGA-BP-4973"	"TCGA-A3-3380"	"TCGA-CW-5588"	"TCGA-BP-5010"	"TCGA-BP-5173"	"TCGA-A3-A8OW"	"TCGA-B8-A54I"	"TCGA-B0-4842"	"TCGA-B0-5400"	"TCGA-BP-4992"	"TCGA-B0-5812"	"TCGA-A3-3376"	"TCGA-BP-4972"	"TCGA-B0-5700"	"TCGA-CZ-5984"	"TCGA-BP-4163"	"TCGA-BP-4986"	"TCGA-MW-A4EC"	"TCGA-BP-4970"	"TCGA-CZ-5469"	"TCGA-A3-3331"	"TCGA-A3-3313"	"TCGA-B4-5835"	"TCGA-B8-5159"	"TCGA-B0-5712"	"TCGA-A3-3316"	"TCGA-BP-4987"	"TCGA-CJ-4900"	"TCGA-BP-5187"	"TCGA-CJ-5677"	"TCGA-B8-5163"	"TCGA-B0-4700"	"TCGA-B0-5711"	"TCGA-CJ-4643"	"TCGA-BP-5189"	"TCGA-B0-4816"	"TCGA-BP-4177"	"TCGA-B0-4698"	"TCGA-CZ-5463"	"TCGA-B4-5832"	"TCGA-EU-5905"	"TCGA-CZ-4863"	"TCGA-CJ-5680"	"TCGA-B0-4827"	"TCGA-B0-5706"	"TCGA-BP-4974"	"TCGA-BP-4999"	"TCGA-CJ-4916"	"TCGA-B0-5108"	"TCGA-CJ-5678"	"TCGA-B4-5838"	"TCGA-A3-3357"	"TCGA-B0-5690"	"TCGA-CJ-4923"	"TCGA-AK-3451"	"TCGA-A3-A6NN"	"TCGA-CJ-6027"	"TCGA-B0-5085"	"TCGA-CZ-5982"	"TCGA-B2-5641"	"TCGA-CW-5590"	"TCGA-B0-5705"	"TCGA-B0-5691"	"TCGA-CZ-5466"	"TCGA-B0-5088"	"TCGA-CZ-5989"	"TCGA-BP-4976"	"TCGA-CJ-5671"	"TCGA-CJ-4644"	"TCGA-CW-5581"	"TCGA-BP-5184"	"TCGA-B8-4620"	"TCGA-B0-5710"	"TCGA-B8-5550"	"TCGA-CZ-5458"	"TCGA-A3-3387"	"TCGA-A3-A6NL"	"TCGA-CJ-4637"	"TCGA-B8-4621"	"TCGA-CZ-4853"	"TCGA-B0-4821"	"TCGA-AS-3777"	"TCGA-CJ-4641"	"TCGA-B0-5081"	"TCGA-MM-A564"	"TCGA-B0-5702"	"TCGA-B8-5164"	"TCGA-A3-3382"	"TCGA-BP-4998"	"TCGA-G6-A8L7"	"TCGA-B0-4818"	"TCGA-CZ-4856"	"TCGA-BP-4985"	"TCGA-BP-5009"	"TCGA-BP-4981"	"TCGA-BP-5186"	"TCGA-BP-4801"	"TCGA-A3-A6NJ"	"TCGA-B0-4706"	"TCGA-BP-5195"	"TCGA-A3-3362"	"TCGA-BP-5008"	"TCGA-B8-5551"	"TCGA-CZ-5986"	"TCGA-BP-5198"	"TCGA-B8-A54D"	"TCGA-DV-5575"	"TCGA-B0-5077"	"TCGA-B8-A54G"	"TCGA-CJ-5683"	"TCGA-CZ-5987"	"TCGA-BP-5192"	"TCGA-CZ-4859"	"TCGA-CJ-5686"	"TCGA-CJ-5681"	"TCGA-GK-A6C7"	"TCGA-B0-5115"	"TCGA-AK-3455"	"TCGA-BP-5200"	"TCGA-CJ-5675"	"TCGA-B8-5162"	"TCGA-BP-4983"	"TCGA-BP-4782"	"TCGA-B2-4102"	"TCGA-CZ-4865"	"TCGA-A3-3372"	"TCGA-BP-4161"	"TCGA-B0-5696"	"TCGA-B8-5158"	"TCGA-B8-4148"	"TCGA-MM-A563"	"TCGA-CZ-5462"	"TCGA-B2-4101"	"TCGA-BP-4991"	"TCGA-A3-3370"	"TCGA-CZ-5451"	"TCGA-B0-5080"	"TCGA-A3-3346"	"TCGA-BP-5191"	"TCGA-CJ-4636"	"TCGA-A3-A8OU"	"TCGA-B0-4815"	"TCGA-B0-5107"	"TCGA-EU-5907"	"TCGA-DV-5574"	"TCGA-B8-5553"	"TCGA-B2-5639"	"TCGA-BP-5196"	"TCGA-B8-5165"	"TCGA-G6-A8L6"	"TCGA-BP-4965"	"TCGA-B0-5097"	"TCGA-B0-5695"	"TCGA-CJ-4869"	"TCGA-G6-A5PC"	"TCGA-BP-5194"	"TCGA-CZ-5455"	"TCGA-BP-5170"	"TCGA-B0-5707"	"TCGA-DV-A4VX"	"TCGA-B0-4710"	"TCGA-AK-3447"	"TCGA-DV-A4W0"	"TCGA-CJ-5672"	"TCGA-CZ-5468"	"TCGA-CW-5583"	"TCGA-B8-A54K"	"TCGA-3Z-A93Z"	"TCGA-A3-3373"	"TCGA-CJ-6030"	"TCGA-DV-5568"	"TCGA-B2-A4SR"	"TCGA-A3-A8CQ"	"TCGA-B0-5713"	"TCGA-CW-6087"	"TCGA-B0-5092"	"TCGA-BP-5000"	"TCGA-DV-5576"	"TCGA-CJ-4639"	"TCGA-B0-5117"	"TCGA-B0-5703"	"TCGA-AK-3456"	"TCGA-AK-3426"	"TCGA-CJ-4901"	"TCGA-BP-5185"
"SUB1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017404165562847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CDS1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166632166886261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TTL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161508615592644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MALT1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131973245673945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CPEB3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121397096298481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BAMBI"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120459710999262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"VN1R1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108243258883952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"AGTR2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106548903297872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RGS11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104963376136847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133998268197111	0
"IKZF2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103294170532905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PTCD2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103294170532905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MATN4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103294170532905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
