"TCGA-DD-A4NR"	"TCGA-LG-A9QC"	"TCGA-MI-A75H"	"TCGA-DD-A4NP"	"TCGA-DD-A73D"	"TCGA-G3-A25V"	"TCGA-DD-AAW3"	"TCGA-LG-A9QD"	"TCGA-DD-AACY"	"TCGA-DD-A11B"	"TCGA-CC-A9FV"	"TCGA-G3-A3CI"	"TCGA-ES-A2HS"	"TCGA-ED-A7PZ"	"TCGA-T1-A6J8"	"TCGA-DD-A1EG"	"TCGA-RC-A6M3"	"TCGA-BC-A10Q"	"TCGA-DD-AAVZ"	"TCGA-DD-AAVS"	"TCGA-DD-A3A4"	"TCGA-G3-AAV5"	"TCGA-DD-AACE"	"TCGA-CC-A7IF"	"TCGA-FV-A2QR"	"TCGA-CC-A8HU"	"TCGA-DD-A39V"	"TCGA-DD-A4NK"	"TCGA-DD-A3A6"	"TCGA-DD-A114"	"TCGA-DD-A4NH"	"TCGA-2Y-A9HA"	"TCGA-ED-A7PY"	"TCGA-ZP-A9CZ"	"TCGA-DD-A1EJ"	"TCGA-XR-A8TF"	"TCGA-DD-A73C"	"TCGA-DD-A4NB"	"TCGA-G3-A25Z"	"TCGA-DD-AACZ"	"TCGA-ZS-A9CG"	"TCGA-UB-AA0U"	"TCGA-DD-AAD2"	"TCGA-DD-AADS"	"TCGA-CC-A7IE"	"TCGA-MI-A75E"	"TCGA-DD-AAEI"	"TCGA-BC-A5W4"	"TCGA-UB-A7MB"	"TCGA-DD-AA3A"	"TCGA-DD-A3A9"	"TCGA-PD-A5DF"	"TCGA-FV-A23B"	"TCGA-FV-A3I0"	"TCGA-BW-A5NQ"	"TCGA-RC-A7SF"	"TCGA-RC-A7SH"	"TCGA-G3-AAV0"	"TCGA-DD-AAD6"	"TCGA-WQ-AB4B"	"TCGA-BC-A3KF"	"TCGA-G3-A5SI"	"TCGA-DD-A4NV"	"TCGA-DD-A4ND"	"TCGA-BC-A10R"	"TCGA-4R-AA8I"	"TCGA-DD-A4NI"	"TCGA-DD-AAVR"	"TCGA-CC-A7IL"	"TCGA-G3-A7M9"	"TCGA-DD-A39X"	"TCGA-G3-AAV3"	"TCGA-DD-AACB"	"TCGA-ED-A4XI"	"TCGA-2Y-A9H6"	"TCGA-XR-A8TE"	"TCGA-RG-A7D4"	"TCGA-DD-A4NL"	"TCGA-DD-A116"	"TCGA-RC-A6M6"	"TCGA-UB-A7MA"	"TCGA-DD-AAED"	"TCGA-ED-A7XO"	"TCGA-DD-AACJ"	"TCGA-WX-AA47"	"TCGA-CC-A9FW"	"TCGA-DD-AAD8"	"TCGA-G3-A3CK"	"TCGA-CC-5260"	"TCGA-BW-A5NO"	"TCGA-DD-A4NE"	"TCGA-EP-A3RK"	"TCGA-DD-A39Y"	"TCGA-DD-AAVW"	"TCGA-XR-A8TC"	"TCGA-WX-AA46"	"TCGA-DD-AACV"	"TCGA-DD-AACH"	"TCGA-DD-A4NO"	"TCGA-DD-A3A5"	"TCGA-DD-AAE6"	"TCGA-BD-A2L6"	"TCGA-ZS-A9CF"	"TCGA-CC-A1HT"	"TCGA-DD-AAEA"	"TCGA-2Y-A9H3"	"TCGA-EP-A2KC"	"TCGA-2Y-A9H8"	"TCGA-DD-AADD"	"TCGA-DD-AADW"	"TCGA-DD-A115"	"TCGA-MI-A75C"	"TCGA-DD-AADY"	"TCGA-CC-A3M9"	"TCGA-FV-A495"	"TCGA-5R-AA1C"	"TCGA-DD-A39Z"	"TCGA-DD-A73B"	"TCGA-UB-A7ME"	"TCGA-DD-AADK"	"TCGA-ED-A97K"	"TCGA-ED-A8O6"	"TCGA-DD-A1EB"	"TCGA-G3-AAV7"	"TCGA-DD-AADF"	"TCGA-EP-A3JL"	"TCGA-G3-A5SK"	"TCGA-DD-AADC"	"TCGA-MI-A75I"	"TCGA-DD-AADI"	"TCGA-DD-AAD5"	"TCGA-5R-AAAM"	"TCGA-2Y-A9GT"	"TCGA-CC-A7IH"	"TCGA-BD-A3EP"	"TCGA-WQ-A9G7"	"TCGA-DD-AADR"	"TCGA-G3-A25T"	"TCGA-ED-A8O5"	"TCGA-ED-A5KG"	"TCGA-CC-A9FU"	"TCGA-DD-A4NS"	"TCGA-CC-A3MA"	"TCGA-KR-A7K0"	"TCGA-ZP-A9D2"	"TCGA-CC-5262"	"TCGA-XR-A8TG"	"TCGA-DD-AACG"	"TCGA-G3-AAUZ"	"TCGA-G3-A6UC"	"TCGA-BC-A217"	"TCGA-BD-A3ER"	"TCGA-DD-AAC8"	"TCGA-DD-A118"	"TCGA-QA-A7B7"	"TCGA-G3-A5SM"	"TCGA-DD-AACT"	"TCGA-EP-A2KB"	"TCGA-DD-A3A3"	"TCGA-2Y-A9GX"	"TCGA-FV-A4ZP"	"TCGA-G3-A5SJ"	"TCGA-CC-A3MB"	"TCGA-DD-AACP"	"TCGA-XR-A8TD"	"TCGA-DD-AAVP"	"TCGA-DD-AADM"	"TCGA-ED-A7PX"	"TCGA-DD-A1EC"	"TCGA-5C-AAPD"	"TCGA-G3-A5SL"	"TCGA-DD-AAE1"	"TCGA-G3-A3CH"	"TCGA-RC-A7S9"	"TCGA-MR-A8JO"	"TCGA-ED-A66Y"	"TCGA-G3-AAV2"	"TCGA-ZP-A9D0"	"TCGA-2Y-A9GU"	"TCGA-K7-A6G5"	"TCGA-DD-A1EI"	"TCGA-ED-A66X"	"TCGA-DD-AAD1"	"TCGA-CC-5263"	"TCGA-BC-A8YO"	"TCGA-BC-A10W"	"TCGA-CC-5259"	"TCGA-CC-A7II"	"TCGA-ES-A2HT"	"TCGA-DD-A3A7"	"TCGA-FV-A2QQ"	"TCGA-EP-A2KA"	"TCGA-DD-A39W"	"TCGA-G3-A7M6"	"TCGA-DD-AAW0"	"TCGA-BC-A10Z"	"TCGA-G3-A3CJ"	"TCGA-RC-A6M4"	"TCGA-ZP-A9D4"	"TCGA-DD-AADQ"	"TCGA-DD-A73F"	"TCGA-DD-AADG"	"TCGA-DD-AAW2"	"TCGA-UB-A7MD"	"TCGA-DD-AACD"	"TCGA-DD-AADJ"	"TCGA-UB-A7MF"	"TCGA-CC-A7IG"	"TCGA-EP-A26S"	"TCGA-DD-A3A8"	"TCGA-GJ-A6C0"	"TCGA-2Y-A9GY"	"TCGA-DD-AAEE"	"TCGA-BC-A216"	"TCGA-GJ-A3OU"	"TCGA-DD-A119"	"TCGA-G3-A3CG"	"TCGA-BC-A3KG"	"TCGA-DD-AACF"	"TCGA-K7-A5RG"	"TCGA-FV-A4ZQ"	"TCGA-HP-A5MZ"	"TCGA-DD-A1EH"	"TCGA-MR-A520"	"TCGA-FV-A3R3"	"TCGA-DD-AACI"	"TCGA-UB-AA0V"	"TCGA-5C-A9VG"	"TCGA-G3-A25S"	"TCGA-DD-AAE4"	"TCGA-RC-A7SK"	"TCGA-DD-AACC"	"TCGA-DD-AAE3"	"TCGA-DD-A4NJ"	"TCGA-5C-A9VH"	"TCGA-BC-A10T"	"TCGA-DD-AACW"	"TCGA-FV-A3I1"	"TCGA-ZP-A9CY"	"TCGA-DD-AACA"	"TCGA-G3-AAV4"	"TCGA-2Y-A9H1"	"TCGA-DD-AACQ"	"TCGA-KR-A7K8"	"TCGA-DD-AADB"	"TCGA-DD-A1EK"	"TCGA-DD-A4NN"	"TCGA-2Y-A9H0"	"TCGA-2Y-A9H5"	"TCGA-DD-AADA"	"TCGA-5R-AA1D"	"TCGA-G3-A7M5"	"TCGA-DD-A73G"	"TCGA-DD-AACL"	"TCGA-K7-AAU7"	"TCGA-DD-A11C"	"TCGA-YA-A8S7"	"TCGA-G3-AAV6"	"TCGA-BC-A112"	"TCGA-ED-A82E"	"TCGA-CC-A5UC"	"TCGA-ZS-A9CD"	"TCGA-CC-A5UD"	"TCGA-UB-A7MC"	"TCGA-DD-AAE0"	"TCGA-DD-AADP"	"TCGA-DD-AADU"	"TCGA-ZS-A9CE"	"TCGA-DD-AAVX"	"TCGA-DD-AADN"	"TCGA-DD-AAE9"	"TCGA-LG-A6GG"	"TCGA-2Y-A9H2"	"TCGA-EP-A12J"	"TCGA-CC-A8HT"	"TCGA-DD-A1EA"	"TCGA-DD-A73E"	"TCGA-DD-AAEB"	"TCGA-HP-A5N0"	"TCGA-BC-A10Y"	"TCGA-DD-AAD0"	"TCGA-RC-A6M5"	"TCGA-DD-AAVV"	"TCGA-G3-A7M8"	"TCGA-BC-A69H"	"TCGA-DD-A11D"	"TCGA-DD-A11A"	"TCGA-DD-A3A1"	"TCGA-DD-AAE7"	"TCGA-ED-A459"	"TCGA-2Y-A9H7"	"TCGA-BW-A5NP"	"TCGA-3K-AAZ8"	"TCGA-GJ-A9DB"	"TCGA-DD-AADV"	"TCGA-2V-A95S"	"TCGA-CC-5264"	"TCGA-DD-A1EF"	"TCGA-K7-A5RF"	"TCGA-DD-AACO"	"TCGA-G3-A25Y"	"TCGA-DD-AAVY"	"TCGA-2Y-A9GV"	"TCGA-CC-A7IJ"	"TCGA-DD-A113"	"TCGA-2Y-A9GW"	"TCGA-2Y-A9H4"	"TCGA-CC-A3MC"	"TCGA-DD-AAD3"	"TCGA-DD-A4NQ"	"TCGA-MI-A75G"	"TCGA-2Y-A9GS"	"TCGA-CC-5258"	"TCGA-DD-AACK"	"TCGA-DD-AAEH"	"TCGA-2Y-A9GZ"	"TCGA-2Y-A9H9"	"TCGA-CC-A123"	"TCGA-ED-A7XP"	"TCGA-BC-A10U"	"TCGA-DD-AAC9"	"TCGA-DD-AACU"	"TCGA-G3-AAV1"	"TCGA-DD-AACS"	"TCGA-DD-A1EL"	"TCGA-BC-A10X"	"TCGA-DD-A73A"	"TCGA-DD-AADO"	"TCGA-ZP-A9CV"	"TCGA-DD-AAVU"	"TCGA-NI-A8LF"	"TCGA-G3-A25U"	"TCGA-RC-A7SB"	"TCGA-CC-A9FS"	"TCGA-KR-A7K2"	"TCGA-FV-A496"	"TCGA-NI-A4U2"	"TCGA-DD-A4NA"	"TCGA-FV-A3R2"	"TCGA-CC-A8HV"	"TCGA-DD-A4NF"	"TCGA-DD-AAEK"	"TCGA-CC-A5UE"	"TCGA-DD-AACX"	"TCGA-O8-A75V"	"TCGA-DD-AADL"	"TCGA-CC-A7IK"	"TCGA-DD-A3A2"	"TCGA-2Y-A9HB"	"TCGA-ZP-A9D1"	"TCGA-WX-AA44"	"TCGA-KR-A7K7"	"TCGA-DD-AAVQ"	"TCGA-WJ-A86L"	"TCGA-DD-AAW1"	"TCGA-DD-AAEG"	"TCGA-DD-A4NG"	"TCGA-DD-A1ED"	"TCGA-DD-AAE2"	"TCGA-CC-A8HS"	"TCGA-DD-AACN"
"ANP32A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00732181639702571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FTO"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00719204267597862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"STRAP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00646589145324871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCNL2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00633837022191855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044869599382609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00743834900860026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ARHGAP44"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00598037614331657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00610262177381603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00553779460826911	0	0	0	0	0
"BLOC1S6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00593621535049316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FDXACB1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00553039428904251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TMEM102"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00548727973987339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PGLYRP1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00527726847714042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ANO2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051300977763611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00444995795618327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SEC22C"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186203420153138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
